baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,geneName
329.572298952191,-0.822577661024275,0.282233524507381,-2.91452853611216,0.00356226240052188,0.0181607205155793,Gnai3
28.2732426383492,3.58248224519293,0.937960603739555,3.81943786435158,0.000133756146608644,0.00108791736039321,Cdc45
11.7448818651851,0.295328513145667,1.00039182703086,0.295212840774793,0.767831293381345,0.893542693364879,Scml2
57.2897517850036,0.715976643826658,0.580168338428794,1.23408431036698,0.217171489306632,0.44124498049811,Narf
120.895623062427,0.81756502433318,0.469096406019149,1.7428507527295,0.08135968829762,0.219511494951123,Cav2
708.774879922768,-1.20303876303108,0.375171901172165,-3.20663343729202,0.00134298004084224,0.00805032480178566,Klf6
57.691118982483,-0.843896425401191,0.644958598333779,-1.30845053865684,0.190720540456644,0.403600269824339,Scmh1
100.058747968962,1.64809484096107,0.396521547100944,4.15638154599834,3.23327687122767e-05,0.000308512522951619,Cox5a
76.9200666586636,2.27515451411004,0.750589872466918,3.03115535869467,0.00243619861579996,0.013261046746159,Tbx2
7.10336113349728,4.67766463843815,1.87997360092498,2.48815442734763,0.0128407962071642,0.052287395001529,Tbx4
170.266446352517,6.38659871415877,0.812226292633382,7.86307802650944,3.74807380131643e-15,1.53108216049942e-13,Ngfr
6.48608131705052,-2.32333244877449,1.39369303828686,-1.66703311629535,0.0955078200854489,0.246699593457081,Wnt9a
49.6267821548069,0.0295802517593074,0.522270643027718,0.0566377837893094,0.954833735727001,0.980641692547573,Fer
123.995467158443,0.18323493978059,0.365241559485419,0.501681517401102,0.615891567656058,0.805298009714184,Xpo6
78.7435147768197,-0.0899672513905874,0.665601918463315,-0.13516675492507,0.89248003155721,0.954596761208841,Tfe3
77.9816280799871,-1.52156411259983,0.458841511928666,-3.31609950940179,0.00091283319128453,0.00578082475669341,Axin2
22.4579899934571,0.00713072830135973,0.726833373410665,0.00981067815845988,0.992172336934547,0.99667951336485,Brat1
129.415769637861,0.449155640535476,0.368779784683225,1.21795081832181,0.22324266291581,0.44809743925299,Gna12
5.06789664303118,-1.97782533639895,1.38958396280693,-1.42332193615979,0.154642850748827,0.349896211232436,Slc22a18
83.5175458795948,0.821995490178755,0.426161903652421,1.92883381441148,0.0537514965043086,0.161178854198895,Dlat
123.222079386796,-0.217087170781691,0.352554487921085,-0.61575494914784,0.538056264930689,0.752576887362004,Sdhd
246.277844106424,-0.506517220287275,0.677300273037133,-0.74784735877333,0.454552232589875,0.686015231656173,Ccnd2
115.045486642641,0.203225349501568,0.408772282855344,0.497160296882178,0.619076016958258,0.807787116320878,Gpr107
8.59579105989566,1.28788579285625,1.14897240650985,1.12090228238671,0.262329459273557,0.498668689473325,Nalcn
17.504662175659,-1.71185119160258,0.803840296138121,-2.12959116360153,0.0332053812161204,0.111200629709093,Drp2
10.3332121199387,3.11887332306119,1.28145703942812,2.4338493036435,0.0149392132915507,0.0587369313418932,Lhx2
129.19368128909,1.61507170348406,0.449044229003594,3.59668736210644,0.000322295461349611,0.00236831595908973,Mid2
44.6795456380302,0.459492214903584,0.5585510876979,0.822650291126292,0.410706890813952,0.649671941846738,Trim25
16.278693037142,0.736512836655239,1.00138786599983,0.735492072215069,0.462039866404474,0.69241618976684,Dgke
373.639423673446,-1.89722409334067,0.293835636586938,-6.45675288191034,1.06973360955972e-10,2.70843840234269e-09,Scpep1
44.9878226516284,-0.971429077851651,0.637707761222467,-1.52331387027414,0.127680198654403,0.304858827263342,Mnt
26.2059292299536,-0.16830243262968,0.927114627335478,-0.181533574886398,0.85594878197713,0.937024758700514,Itgb2
15.9525313909532,1.37347858137965,0.898953806718243,1.5278633575108,0.126546467597346,0.303341420078679,Hddc2
5.54588437543415,4.28406959912648,2.04169273411497,2.09829301321559,0.0358792693436317,0.118052583074543,Tpd52l1
93.3074576284706,3.95393652417452,1.74913291793503,2.26051232792669,0.0237894721886796,0.0853314461384046,Cdh1
173.654890243814,-5.47849155607208,1.31806969020399,-4.15645060104842,3.23230020902643e-05,0.000308512522951619,Cdh4
8.02912261414105,1.28251497390499,1.56704266250233,0.81843015802582,0.413111607135027,0.651943348411313,Ckmt1
17.9853768147092,-3.19806361866346,1.05519114385749,-3.0307908072202,0.0024391417572719,0.01326536218991,Bcl6b
25.7679775866608,-1.8651224933515,0.905996925280615,-2.05864108509398,0.0395286338923834,0.127565147134784,Clec10a
47.3927495044876,-2.06111780499013,0.698238844102088,-2.95188075312633,0.00315844879360398,0.0164028945065071,Arvcf
135.501282676339,-0.744516391282915,0.343161999237877,-2.16957703048823,0.0300389030149946,0.102721961473581,Comt
52.3515884337398,0.321204800745202,0.487426036701537,0.65898162297367,0.50990756955659,0.731725946616224,Rtca
29.182047952046,0.33687988442554,0.807389826061857,0.417245639654284,0.676498745489078,0.84227825607978,Dbt
253.135538731823,0.378144050526458,0.306998512103761,1.23174554800008,0.218044149569853,0.442154971039636,Dazap2
37.2222923375564,-0.0842388888354436,0.554813370131589,-0.15183283851913,0.879318781001352,0.948373676413605,Mcts1
17.9255216715119,2.85770801810641,1.26345943405842,2.26181224428158,0.0237090060310537,0.0851449663953596,Rem1
95.9368109010695,0.359452738156145,0.4280341878063,0.839775766506786,0.401034123305132,0.640232525980699,Trappc10
56.7611056359584,-0.133885219876867,0.507646413051685,-0.263737153330848,0.79198246458219,0.90623660212528,Ccm2
38.6814532231549,0.755717881458764,0.61691522443556,1.22499470190609,0.220577216707971,0.445052910340557,Tbrg4
